siren_amenageur,contact_amenageur,contact_operateur,nom_enseigne,id_station_itinerance,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,paiement_acte,paiement_cb,paiement_autre,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,raccordement,num_pdl,date_mise_en_service,date_maj,last_modified,resource_id,nom_amenageur,nom_operateur,telephone_operateur,id_station_local,id_pdc_local,tarification,observations
399316082,exploitation@driveco.com,exploitation@driveco.com,Campanile,FRSSDPCAMPANILE863601,Campanile Futuroscope,Parking privé à usage public,10 boulevard René Descartes Téléport 3 86360 Chasseneuil-du-Poitou,86062,"[46.665512,0.358448]",2,FRSSDE10443P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-01-23,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
405252875,exploitation@driveco.com,exploitation@driveco.com,Siège Lempereur,FRSSDPLEMPEREURSIEGE591871,Siège Groupe Lempereur,Parking privé à usage public,Zone Luc rue Barack Obama 59187 Dechy,59170,"[50.343582,3.118608]",6,FRSSDE10549P2,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-09-25,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
405252875,exploitation@driveco.com,exploitation@driveco.com,Siège Lempereur,FRSSDPLEMPEREURSIEGE591871,Siège Groupe Lempereur,Parking privé à usage public,Zone Luc rue Barack Obama 59187 Dechy,59170,"[50.343582,3.118608]",6,FRSSDE10985P1,22.08,true,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-07-26,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
378481279,exploitation@driveco.com,exploitation@driveco.com,Jaguar Land Rover,FRG41PJLRSVAAVIGNON841301,JLR - SVA Avignon le Pontet,Parking privé à usage public,1000 avenue de Fontvert 84130 Le Pontet,84092,"[43.977100,4.874220]",8,FRG41E10190P1,7.36,true,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2018-07-06,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
492107990,exploitation@driveco.com,exploitation@driveco.com,Géant Casino,FRSSDPGEANTCASINO202501,Géant Casino - Corte,Parking privé à usage public,Av. du 9 Septembre 20250 Corte,2B096,"[42.301294,9.158238]",2,FRSSDE10510P1,7.36,true,true,false,false,false,true,false,false,false,Accès libre,false,"Mo 07:00-20:00, Tu 07:00-20:00, We 07:00-20:00, Th 07:00-20:00, Fr 07:00-20:00, Sa 07:00-20:00, Su 07:00-20:30",Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-10-19,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
753108950,exploitation@driveco.com,exploitation@driveco.com,Hôpital,FRSSDPGHICLSAINTPHILIBERT59160,Hôpital Saint Philibert,Parking privé à usage public,"Rue du Grand But, 59160 Lille",59350,"[50.651317,2.974386]",22,FRSSDE10608P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-12-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
418246310,exploitation@driveco.com,exploitation@driveco.com,Sepric,FRSSDPSEPRIC690091,SEPRIC Champagne Mont d'Or,Parking privé à usage public,Chemin de l'Époux 69410 Champagne-au-Mont-d'Or,69040,"[45.803822,4.781187]",4,FRSSDE10328P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-06-06,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
753108950,exploitation@driveco.com,exploitation@driveco.com,Hôpital,FRSSDPGHICLSAINTPHILIBERT59160,Hôpital Saint Philibert,Parking privé à usage public,"Rue du Grand But, 59160 Lille",59350,"[50.651317,2.974386]",22,FRSSDE10615P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-12-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
480470152,exploitation@driveco.com,exploitation@driveco.com,Norauto,FRSSDPNORAUTO591551,Norauto Faches,Parking privé à usage public,Rue de l'Egalité 59155 Faches-Thumesnil,59220,"[50.585201,3.083750]",3,FRSSDE10291P2,22.08,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-03-18,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
969201532,exploitation@driveco.com,exploitation@driveco.com,Kiabi,FRSSDPCEETRUS596563,CEETRUS Roncq3 Kiabi Villeneuve d'Ascq,Parking privé à usage public,141 Boulevard de Valmy 59650 Villeneuve-d'Ascq,59009,"[50.617199,3.126460]",2,FRSSDE10282P2,22.08,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-11-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
969201532,exploitation@driveco.com,exploitation@driveco.com,Pizza Paï,FRSSDPCEETRUS596564,CEETRUS Roncq3 Pizza Paï Villeneuve d'Ascq,Parking privé à usage public,Rue du Ventoux 59650 Villeneuve-d'Ascq,59009,"[50.618301,3.129610]",4,FRSSDE10283P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-11-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
384560942,exploitation@driveco.com,exploitation@driveco.com,Leroy Merlin,FRE56PLMLEZENNES592601,LM - Siege Lezennes,Parking privé à usage public,Rue Chanzy 59260 Lezennes,59346,"[50.611698,3.121650]",32,FRE56E10135P2,11.04,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2017-04-07,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
421308180,exploitation@driveco.com,exploitation@driveco.com,Garage de la Plaine,FRSSDPAVENTIM598301,Aventim Bouvines - Lot 1,Parking privé à usage public,1424 rue Félix Dehau 59830 Bouvines,59106,"[50.574045,3.199466]",8,FRSSDE10413P2,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-06-07,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
421308180,exploitation@driveco.com,exploitation@driveco.com,Garage de la Plaine,FRSSDPAVENTIM598301,Aventim Bouvines - Lot 1,Parking privé à usage public,1424 rue Félix Dehau 59830 Bouvines,59106,"[50.574045,3.199466]",8,FRSSDE10410P2,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-06-07,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
451282701,exploitation@driveco.com,exploitation@driveco.com,LECLERC,FRSSDPLECLERCOCEANE444001,Leclerc Océane,Parking privé à usage public,10 Rond-Point de la Corbinerie 44400 Reze,44143,"[47.160554,-1.546061]",6,FRSSDE10505P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-07-23,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
969201532,exploitation@driveco.com,exploitation@driveco.com,Auchan,FRSSDPCEETRUS596561,CEETRUS Roncq2 Auchan Neuville en Ferrain,Parking privé à usage public,"Auchan, 1 Route de Roncq 59960 Neuville-en-Ferrain",59426,"[50.741501,3.144740]",4,FRSSDE10279P2,22.08,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-11-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
480470152,exploitation@driveco.com,exploitation@driveco.com,Norauto,FRSSDPNORAUTO591551,Norauto Faches,Parking privé à usage public,Rue de l'Egalité 59155 Faches-Thumesnil,59220,"[50.585201,3.083750]",3,FRSSDE10291P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-03-18,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
384560942,exploitation@driveco.com,exploitation@driveco.com,Leroy Merlin,FRE56PLMLEZENNES592601,LM - Siege Lezennes,Parking privé à usage public,Rue Chanzy 59260 Lezennes,59346,"[50.611698,3.121650]",32,FRE56E10133P1,11.04,true,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2017-04-07,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
405252875,exploitation@driveco.com,exploitation@driveco.com,Siège Lempereur,FRSSDPLEMPEREURSIEGE591871,Siège Groupe Lempereur,Parking privé à usage public,Zone Luc rue Barack Obama 59187 Dechy,59170,"[50.343582,3.118608]",6,FRSSDE10985P2,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-07-26,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
492107990,exploitation@driveco.com,exploitation@driveco.com,Géant Casino,FRSSDPCORINASSETMANAGEMENT3,Géant Casino - Porto Vecchio,Parking privé à usage public,"Rue Henri Frenay, 20137 Porto-Vecchio",2A247,"[41.605164,9.278095]",2,FRSSDE10457P1,7.36,true,true,false,false,false,true,false,false,false,Accès libre,false,"Mo 08:00-21:00, Tu 08:00-21:00, We 08:00-21:00, Th 08:00-21:00, Fr 08:00-21:00, Sa 08:00-21:00, Su 08:00-20:00",Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-03-04,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
418246310,exploitation@driveco.com,exploitation@driveco.com,Sepric,FRSSDPSEPRIC690091,SEPRIC Champagne Mont d'Or,Parking privé à usage public,Chemin de l'Époux 69410 Champagne-au-Mont-d'Or,69040,"[45.803822,4.781187]",4,FRSSDE10329P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-06-06,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
418246310,exploitation@driveco.com,exploitation@driveco.com,Sepric,FRSSDPSEPRIC690091,SEPRIC Champagne Mont d'Or,Parking privé à usage public,Chemin de l'Époux 69410 Champagne-au-Mont-d'Or,69040,"[45.803822,4.781187]",4,FRSSDE10329P2,22.08,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-06-06,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
452201601,exploitation@driveco.com,exploitation@driveco.com,Novotel,FRSSDPNOVOTEL629501,Novotel Noyelles,Parking privé à usage public,Avenue de la République 62950 Noyelles-Godault,62624,"[50.414902,2.979690]",2,FRSSDE10331P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-07-12,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
452201601,exploitation@driveco.com,exploitation@driveco.com,Novotel,FRSSDPNOVOTEL629501,Novotel Noyelles,Parking privé à usage public,Avenue de la République 62950 Noyelles-Godault,62624,"[50.414902,2.979690]",2,FRSSDE10331P2,22.08,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-07-12,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
341871689,exploitation@driveco.com,exploitation@driveco.com,Farges - Manoir,FRSSDPFARGESMANOIR502701,Farges - Manoir,Parking privé à usage public,Manoir au 38 Route du Brisay 50270 Surtainville,50585,"[49.455166,-1.812899]",2,FRSSDE19171419P1,7.36,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-03-05,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
384560942,exploitation@driveco.com,exploitation@driveco.com,Leroy Merlin,FRE56PLMLEZENNES592601,LM - Siege Lezennes,Parking privé à usage public,Rue Chanzy 59260 Lezennes,59346,"[50.611698,3.121650]",32,FRE56E10134P2,11.04,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2017-04-07,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
384560942,exploitation@driveco.com,exploitation@driveco.com,Leroy Merlin,FRE11PLMALBI810001,LM - Albi - magasin 88,Parking privé à usage public,Rue du Docteur Boussières 81000 ALBI,81004,"[43.937401,2.177240]",14,FRE11E10268P1,22.08,true,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-03-18,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
969201532,exploitation@driveco.com,exploitation@driveco.com,Kiabi,FRSSDPCEETRUS596563,CEETRUS Roncq3 Kiabi Villeneuve d'Ascq,Parking privé à usage public,141 Boulevard de Valmy 59650 Villeneuve-d'Ascq,59009,"[50.617199,3.126460]",2,FRSSDE10282P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-11-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
418246310,exploitation@driveco.com,exploitation@driveco.com,Sepric,FRSSDPSEPRIC690091,SEPRIC Champagne Mont d'Or,Parking privé à usage public,Chemin de l'Époux 69410 Champagne-au-Mont-d'Or,69040,"[45.803822,4.781187]",4,FRSSDE10328P2,22.08,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-06-06,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
377956636,exploitation@driveco.com,exploitation@driveco.com,Area Englos,FRSSDPASLAREAENGLOS593201,ASL AREA Englos,Parking privé à usage public,Impasse de la Bertha 59320 Englos,59195,"[50.624699,2.962170]",2,FRSSDE10335P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-11-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
340988047,exploitation@driveco.com,exploitation@driveco.com,Genevray,FRSSDPGENEVRAY382001,Genevray,Parking privé à usage public,Rue de Saint-Alban 38200 Vienne,38544,"[45.503661,4.857914]",4,FRSSDE19128A00007002P1,24.00,false,false,true,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-07-17,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
421308180,exploitation@driveco.com,exploitation@driveco.com,Garage de la Plaine,FRSSDPAVENTIM598301,Aventim Bouvines - Lot 1,Parking privé à usage public,1424 rue Félix Dehau 59830 Bouvines,59106,"[50.574045,3.199466]",8,FRSSDE10411P1,22.08,true,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-06-07,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
421308180,exploitation@driveco.com,exploitation@driveco.com,Garage de la Plaine,FRSSDPAVENTIM598301,Aventim Bouvines - Lot 1,Parking privé à usage public,1424 rue Félix Dehau 59830 Bouvines,59106,"[50.574045,3.199466]",8,FRSSDE10411P2,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-06-07,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
341776094,exploitation@driveco.com,exploitation@driveco.com,Esso,FRNRCPESSORELAISACQUALONGA201671,ESSO LE RELAIS D'ACQUALONGA,Parking privé à usage public,Chemin d'Acqualonga 20167 MEZZAVIA,2A004,"[41.952202,8.774620]",2,FRNRCECUDBTQCESSO320NRCP1,44.00,false,false,false,true,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2018-10-18,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
377956636,exploitation@driveco.com,exploitation@driveco.com,Area Englos,FRSSDPASLAREAENGLOS593201,ASL AREA Englos,Parking privé à usage public,Impasse de la Bertha 59320 Englos,59195,"[50.624699,2.962170]",2,FRSSDE10335P2,22.08,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-11-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
349185264,exploitation@driveco.com,exploitation@driveco.com,Volkswagen,FRG48PSAIPVOLKSWAGEN594001,Volkswagen Cambrai SLBA,Parking privé à usage public,1792 Avenue du Cateau 59400 Cambrai,59122,"[50.166974,3.269992]",6,FRG48ET54IT12820043P2,50.00,false,false,true,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-12-24,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
315903682,exploitation@driveco.com,exploitation@driveco.com,Volvo,FRG46PGRIMVOLVO260001,Volvo Valence,Parking privé à usage public,505 avenue de Chabeuil 26000 Valence,26362,"[44.921741,4.935011]",16,FRG46E10676P2,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2021-01-13,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
384560942,exploitation@driveco.com,exploitation@driveco.com,Leroy Merlin,FRE56PLMLEZENNES592601,LM - Siege Lezennes,Parking privé à usage public,Rue Chanzy 59260 Lezennes,59346,"[50.611698,3.121650]",32,FRE56E10129P2,11.04,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2017-04-07,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
428681282,exploitation@driveco.com,exploitation@driveco.com,Jaguar Land Rover,FRG41PJLRJFC279301,JLR - JFC - Evreux,Parking privé à usage public,Rond-point de Caër 27930 Normanville,27439,"[49.058998,1.172570]",5,FRG41E10207P2,7.36,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2018-09-25,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
101010101,exploitation@driveco.com,exploitation@driveco.com,Opel,FRG44PLEMPEREUROPEL591871,Opel Dechy,Parking privé à usage public,Zone Luc rue Barack Obama 59187 Dechy,59170,"[50.343369,3.119406]",6,FRG44E10355P2,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-01-23,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
341633725,exploitation@driveco.com,exploitation@driveco.com,Gamm Vert,FRSSDPGAMMVERTESTAIRES599401,GAMM VERT ESTAIRES,Parking privé à usage public,"DOM du Parc des Joubardes, Rue Jacqueminemars 59940 Estaires",59212,"[50.645000,2.705790]",2,FRSSDE10342P1,22.08,true,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-09-26,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
428681241,exploitation@driveco.com,exploitation@driveco.com,Jaguar Land Rover,FRG41PJLRJFC141121,JLR - JFC - Caen,Parking privé à usage public,Rond-Point de la Bijude 14112 Bieville-Beuville,14068,"[49.227798,-0.367926]",9,FRG41E10204P2,7.36,false,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2018-07-04,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
428681241,exploitation@driveco.com,exploitation@driveco.com,Jaguar Land Rover,FRG41PJLRJFC141121,JLR - JFC - Caen,Parking privé à usage public,Rond-Point de la Bijude 14112 Bieville-Beuville,14068,"[49.227798,-0.367926]",9,FRG41E10206P1,7.36,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2018-07-04,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
829683325,exploitation@driveco.com,exploitation@driveco.com,Hotel Najeti,FRSSDPAVENTIMAERODROME599101,Aventim - Hôtel Najeti,Parking privé à usage public,"Aérodrome de Lille Marcq-en-Baroeul, Av. du Général de Gaulle, 59910 Bondues",59090,"[50.686253,3.083818]",2,FRSSDE10168P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2018-10-22,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
435174339,exploitation@driveco.com,exploitation@driveco.com,Jaguar Land Rover,FRG41PJLRASCQ596501,JLR - Villeneuve Ascq,Parking privé à usage public,Boulevard de l'Ouest 59650 Villeneuve-d'Ascq,59350,"[50.631029,3.120357]",5,FRG41E10165P2,7.36,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2017-12-22,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
321761686,exploitation@driveco.com,exploitation@driveco.com,Mercedes,FRG43PMAURINMERCEDES631701,Mercedes Aubiere,Parking privé à usage public,33 avenue du Roussillon 63170 Aubière,63014,"[45.750367,3.133805]",10,FRG43E20101145P3,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-06-18,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
450878764,exploitation@driveco.com,exploitation@driveco.com,Leroy Merlin,FRE11PLM974381,LM - Le port (ile de la Réunion),Parking privé à usage public,43 Rue Michel Ange Sainte-Marie 97438 La Réunion,97418,"[-20.901617,55.517910]",10,FRE11E10544P2,7.36,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-09-30,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
341633725,exploitation@driveco.com,exploitation@driveco.com,Gamm Vert,FRSSDPGAMMVERTESTAIRES599401,GAMM VERT ESTAIRES,Parking privé à usage public,"DOM du Parc des Joubardes, Rue Jacqueminemars 59940 Estaires",59212,"[50.645000,2.705790]",2,FRSSDE10342P2,22.08,false,true,false,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2019-09-26,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
753108950,exploitation@driveco.com,exploitation@driveco.com,Hôpital,FRSSDPGHICLSAINTPHILIBERT59160,Hôpital Saint Philibert,Parking privé à usage public,"Rue du Grand But, 59160 Lille",59350,"[50.651317,2.974386]",22,FRSSDE10611P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-12-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
753108950,exploitation@driveco.com,exploitation@driveco.com,Hôpital,FRSSDPGHICLSAINTPHILIBERT59160,Hôpital Saint Philibert,Parking privé à usage public,"Rue du Grand But, 59160 Lille",59350,"[50.651317,2.974386]",22,FRSSDE10609P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-12-08,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
340988047,exploitation@driveco.com,exploitation@driveco.com,Genevray,FRSSDPGENEVRAY382001,Genevray,Parking privé à usage public,Rue de Saint-Alban 38200 Vienne,38544,"[45.503661,4.857914]",4,FRSSDE19128A00008402P1,24.00,false,false,true,false,false,true,false,false,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-07-17,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
849457163,exploitation@driveco.com,exploitation@driveco.com,Casino,FRSSDPCASINOGOLDENPALACE622001,Casino Golden Palace,Parking privé à usage public,Place de la République 62200 Boulogne sur Mer,62160,"[50.721763,1.598804]",2,FRSSDE10496P1,22.08,true,true,false,false,false,false,false,true,false,Accès libre,false,24/7,Accessible mais non réservé PMR,aucune,false,Indirect,0,2020-06-26,2021-08-30,2021-08-30T11:48:46.567000,d6f4ba22-3fcc-4769-ac13-61dd9f60ed77,,,,,,,
